algorithm,lambda,episode,return,steps,success,epsilon,wall_hits,penalty_entries,gate_blocks,seed,lambda_label
sarsa_lambda,0.0,260,-200.94000000000008,441,0,0.47797312832726735,53,2,0,5,lambda=0.0
sarsa_lambda,0.0,261,-206.02,441,0,0.47661797561616803,67,0,0,5,lambda=0.0
sarsa_lambda,0.0,262,6.400000000000048,170,1,0.4752666650433848,40,3,0,5,lambda=0.0
sarsa_lambda,0.0,263,-99.9699999999999,334,1,0.4739191857156605,58,6,0,5,lambda=0.0
sarsa_lambda,0.0,264,-155.6200000000003,422,1,0.47257552677062287,86,6,0,5,lambda=0.0
sarsa_lambda,0.0,265,-211.73,441,0,0.47123567737669647,61,1,0,5,lambda=0.0
sarsa_lambda,0.0,266,20.390000000000015,125,1,0.46989962673301566,22,6,3,5,lambda=0.0
sarsa_lambda,0.0,267,-42.99999999999993,240,1,0.4685673640693377,62,2,0,5,lambda=0.0
sarsa_lambda,0.0,268,-287.9999999999997,441,0,0.4672388786459553,78,6,0,5,lambda=0.0
sarsa_lambda,0.0,269,-86.0299999999999,265,1,0.4659141597536109,57,7,0,5,lambda=0.0
sarsa_lambda,0.0,270,-226.52999999999997,441,0,0.4645931967134097,74,1,0,5,lambda=0.0
sarsa_lambda,0.0,271,38.25000000000004,148,1,0.4632759788767337,30,2,0,5,lambda=0.0
sarsa_lambda,0.0,272,-247.33000000000035,441,0,0.4619624956251562,84,2,0,5,lambda=0.0
sarsa_lambda,0.0,273,70.28000000000003,103,1,0.46065273637035553,17,2,0,5,lambda=0.0
sarsa_lambda,0.0,274,-344.8699999999996,441,0,0.45934669055403055,98,10,0,5,lambda=0.0
sarsa_lambda,0.0,275,-172.48999999999995,441,0,0.45804434764781465,50,0,0,5,lambda=0.0
sarsa_lambda,0.0,276,-178.70000000000002,441,0,0.4567456971531918,44,1,0,5,lambda=0.0
sarsa_lambda,0.0,277,-95.27000000000005,359,1,0.45545072860141095,69,4,0,5,lambda=0.0
sarsa_lambda,0.0,278,-200.29999999999987,441,0,0.45415943155340255,58,1,0,5,lambda=0.0
sarsa_lambda,0.0,279,-199.38000000000002,441,0,0.4528717955996936,61,1,0,5,lambda=0.0
sarsa_lambda,0.0,280,-197.76999999999995,441,0,0.45158781036032436,59,1,0,5,lambda=0.0
sarsa_lambda,0.0,281,-271.4700000000003,441,0,0.4503074654847643,64,10,0,5,lambda=0.0
sarsa_lambda,0.0,282,-214.6200000000002,441,0,0.44903075065182896,54,4,0,5,lambda=0.0
sarsa_lambda,0.0,283,-192.84999999999994,441,0,0.4477576555695963,60,1,0,5,lambda=0.0
sarsa_lambda,0.0,284,-264.2500000000005,441,0,0.4464881699753242,79,6,0,5,lambda=0.0
sarsa_lambda,0.0,285,-205.87999999999988,441,0,0.4452222836353676,60,2,0,5,lambda=0.0
sarsa_lambda,0.0,286,-203.0000000000001,441,0,0.44395998634509565,60,1,0,5,lambda=0.0
sarsa_lambda,0.0,287,-6.850000000000051,169,1,0.44270126792881004,45,4,0,5,lambda=0.0
sarsa_lambda,0.0,288,-203.6899999999999,441,0,0.44144611823966257,60,1,0,5,lambda=0.0
sarsa_lambda,0.0,289,-286.52000000000055,441,0,0.4401945271595733,93,6,0,5,lambda=0.0
sarsa_lambda,0.0,290,58.40000000000001,122,1,0.4389464845991494,12,3,0,5,lambda=0.0
sarsa_lambda,0.0,291,42.420000000000044,122,1,0.4377019804976034,30,2,0,5,lambda=0.0
sarsa_lambda,0.0,292,25.509999999999977,175,1,0.4364610048226722,29,1,0,5,lambda=0.0
sarsa_lambda,0.0,293,-177.6999999999999,441,0,0.4352235475705365,49,0,0,5,lambda=0.0
sarsa_lambda,0.0,294,-180.94,441,0,0.43398959876573956,51,0,0,5,lambda=0.0
sarsa_lambda,0.0,295,-70.78999999999995,355,1,0.43275914846110736,67,0,0,5,lambda=0.0
sarsa_lambda,0.0,296,85.13000000000002,78,1,0.431532186737668,18,1,0,5,lambda=0.0
sarsa_lambda,0.0,297,67.76000000000002,86,1,0.43030870370457214,28,1,0,5,lambda=0.0
sarsa_lambda,0.0,298,-313.4000000000001,441,0,0.42908868949901285,76,13,0,5,lambda=0.0
sarsa_lambda,0.0,299,-206.6299999999999,441,0,0.42787213428614634,63,1,0,5,lambda=0.0
sarsa_lambda,0.0,300,-48.86999999999999,249,1,0.42665902825901264,33,9,0,5,lambda=0.0
sarsa_lambda,0.0,301,-235.10999999999999,441,0,0.42544936163845665,66,5,0,5,lambda=0.0
sarsa_lambda,0.0,302,-219.44999999999993,441,0,0.42424312467304914,78,1,0,5,lambda=0.0
sarsa_lambda,0.0,303,61.240000000000045,118,1,0.42304030763900813,24,1,0,5,lambda=0.0
sarsa_lambda,0.0,304,-183.33000000000024,441,0,0.4218409008401205,56,0,0,5,lambda=0.0
sarsa_lambda,0.0,305,64.06000000000003,118,1,0.4206448946076642,28,0,0,5,lambda=0.0
sarsa_lambda,0.0,306,-223.96999999999997,441,0,0.41945227930032963,53,6,0,5,lambda=0.0
sarsa_lambda,0.0,307,-39.57999999999983,396,1,0.41826304530414266,46,0,0,5,lambda=0.0
sarsa_lambda,0.0,308,-41.530000000000015,246,1,0.41707718303238644,55,3,1,5,lambda=0.0
sarsa_lambda,0.0,309,45.460000000000036,138,1,0.4158946829255248,31,0,1,5,lambda=0.0
sarsa_lambda,0.0,310,-212.2799999999997,441,0,0.41471553545112444,70,1,0,5,lambda=0.0
sarsa_lambda,0.0,311,70.95000000000002,83,1,0.41353973110377884,17,3,0,5,lambda=0.0
sarsa_lambda,0.0,312,111.64000000000001,51,1,0.4123672604050309,7,1,0,5,lambda=0.0
sarsa_lambda,0.0,313,-165.82999999999998,441,0,0.41119811390329736,43,0,0,5,lambda=0.0
sarsa_lambda,0.0,314,-258.36000000000024,441,0,0.4100322821737918,63,9,0,5,lambda=0.0
sarsa_lambda,0.0,315,105.01,71,1,0.40886975581844903,10,0,1,5,lambda=0.0
sarsa_lambda,0.0,316,-23.19999999999986,250,1,0.40771052546584957,41,2,1,5,lambda=0.0
sarsa_lambda,0.0,317,-112.6199999999999,398,1,0.40655458177114356,62,5,0,5,lambda=0.0
sarsa_lambda,0.0,318,-219.64999999999986,441,0,0.40540191541597603,74,1,0,5,lambda=0.0
sarsa_lambda,0.0,319,-27.809999999999903,221,1,0.4042525171084112,53,2,0,5,lambda=0.0
sarsa_lambda,0.0,320,20.25999999999999,152,1,0.403106377582858,27,4,1,5,lambda=0.0
sarsa_lambda,0.0,321,-171.55999999999986,441,0,0.4019634875999952,43,1,0,5,lambda=0.0
sarsa_lambda,0.0,322,81.22,107,1,0.4008238379466969,19,0,0,5,lambda=0.0
sarsa_lambda,0.0,323,78.19,94,1,0.3996874194359583,14,2,0,5,lambda=0.0
sarsa_lambda,0.0,324,-229.98000000000022,441,0,0.39855422290682196,73,2,0,5,lambda=0.0
sarsa_lambda,0.0,325,69.51,113,1,0.3974242392243032,24,0,1,5,lambda=0.0
sarsa_lambda,0.0,326,72.64000000000001,105,1,0.39629745927931714,23,0,0,5,lambda=0.0
sarsa_lambda,0.0,327,11.359999999999971,167,1,0.3951738739886051,38,2,1,5,lambda=0.0
sarsa_lambda,0.0,328,26.099999999999994,153,1,0.39405347429466114,35,2,0,5,lambda=0.0
sarsa_lambda,0.0,329,-255.6200000000003,441,0,0.3929362511656595,85,4,0,5,lambda=0.0
sarsa_lambda,0.0,330,-85.33999999999985,330,1,0.3918221955953811,68,4,0,5,lambda=0.0
sarsa_lambda,0.0,331,-220.87999999999985,441,0,0.39071129860314185,69,2,0,5,lambda=0.0
sarsa_lambda,0.0,332,-198.06999999999982,441,0,0.3896035512337192,57,2,0,5,lambda=0.0
sarsa_lambda,0.0,333,-183.7199999999999,441,0,0.3884989445572812,54,0,0,5,lambda=0.0
sarsa_lambda,0.0,334,-177.7,441,0,0.38739746966931304,46,1,0,5,lambda=0.0
sarsa_lambda,0.0,335,-39.319999999999865,320,1,0.38629911769054676,40,4,0,5,lambda=0.0
sarsa_lambda,0.0,336,-171.8899999999999,441,0,0.38520387976688847,44,0,0,5,lambda=0.0
sarsa_lambda,0.0,337,-179.22999999999985,441,0,0.38411174706934764,48,1,0,5,lambda=0.0
sarsa_lambda,0.0,338,-47.599999999999724,323,1,0.3830227107939658,40,4,1,5,lambda=0.0
sarsa_lambda,0.0,339,-44.289999999999864,360,1,0.3819367621617455,42,2,2,5,lambda=0.0
sarsa_lambda,0.0,340,27.73000000000006,170,1,0.38085389241857953,34,2,0,5,lambda=0.0
sarsa_lambda,0.0,341,81.32,107,1,0.3797740928351804,19,0,0,5,lambda=0.0
sarsa_lambda,0.0,342,-189.95000000000002,441,0,0.37869735470700994,54,1,0,5,lambda=0.0
sarsa_lambda,0.0,343,32.379999999999995,140,1,0.3776236693542091,28,3,0,5,lambda=0.0
sarsa_lambda,0.0,344,-238.86999999999983,441,0,0.3765530281215283,78,3,0,5,lambda=0.0
sarsa_lambda,0.0,345,-283.3300000000002,441,0,0.37548542237825694,97,4,0,5,lambda=0.0
sarsa_lambda,0.0,346,-204.75999999999985,441,0,0.3744208435181547,53,3,0,5,lambda=0.0
sarsa_lambda,0.0,347,89.35000000000002,85,1,0.37335928295938137,9,2,0,5,lambda=0.0
sarsa_lambda,0.0,348,-224.89000000000016,441,0,0.3723007321444282,64,4,0,5,lambda=0.0
sarsa_lambda,0.0,349,-32.70999999999985,175,1,0.3712451825400489,59,3,0,5,lambda=0.0
sarsa_lambda,0.0,350,-99.06999999999995,344,1,0.3701926256371904,52,7,0,5,lambda=0.0
sarsa_lambda,0.0,351,-237.09000000000003,441,0,0.36914305295092487,50,8,0,5,lambda=0.0
sarsa_lambda,0.0,352,-175.18999999999994,441,0,0.3680964560203806,46,1,0,5,lambda=0.0
sarsa_lambda,0.0,353,-168.21999999999997,441,0,0.3670528264086747,41,0,0,5,lambda=0.0
sarsa_lambda,0.0,354,-228.30999999999995,441,0,0.36601215570284407,49,7,0,5,lambda=0.0
sarsa_lambda,0.0,355,-36.21000000000005,266,1,0.36497443551377856,47,3,1,5,lambda=0.0
sarsa_lambda,0.0,356,-176.91,441,0,0.36393965747615253,48,0,0,5,lambda=0.0
sarsa_lambda,0.0,357,-182.37999999999982,441,0,0.3629078132483581,53,0,0,5,lambda=0.0
sarsa_lambda,0.0,358,-170.9899999999999,441,0,0.3618788945124372,43,1,0,5,lambda=0.0
sarsa_lambda,0.0,359,-185.2399999999999,441,0,0.3608528929740152,56,0,0,5,lambda=0.0
sarsa_lambda,0.0,360,-163.7599999999998,441,0,0.3598298003622336,40,0,0,5,lambda=0.0
sarsa_lambda,0.0,361,-182.28999999999985,441,0,0.35880960842968346,46,2,0,5,lambda=0.0
sarsa_lambda,0.0,362,-156.5199999999998,441,0,0.35779230895233916,30,1,0,5,lambda=0.0
sarsa_lambda,0.0,363,-203.04000000000008,441,0,0.35677789372949154,52,3,0,5,lambda=0.0
sarsa_lambda,0.0,364,-204.33999999999978,441,0,0.35576635458368255,51,4,0,5,lambda=0.0
sarsa_lambda,0.0,365,92.31000000000002,67,1,0.3547576833606385,17,1,0,5,lambda=0.0
sarsa_lambda,0.0,366,97.95000000000002,81,1,0.35375187192920526,12,0,1,5,lambda=0.0
sarsa_lambda,0.0,367,-250.95000000000002,441,0,0.35274891218128174,74,3,0,5,lambda=0.0
sarsa_lambda,0.0,368,-47.11999999999988,259,1,0.3517487960317553,61,3,0,5,lambda=0.0
sarsa_lambda,0.0,369,54.650000000000006,102,1,0.350751515418436,27,2,1,5,lambda=0.0
sarsa_lambda,0.0,370,-145.02999999999972,441,0,0.34975706230199205,31,0,0,5,lambda=0.0
sarsa_lambda,0.0,371,86.37,74,1,0.34876542866588495,10,3,0,5,lambda=0.0
sarsa_lambda,0.0,372,-80.86999999999985,395,1,0.3477766065163044,55,3,0,5,lambda=0.0
sarsa_lambda,0.0,373,71.87,103,1,0.34679058788210454,25,0,0,5,lambda=0.0
sarsa_lambda,0.0,374,102.54,54,1,0.3458073648147391,8,2,0,5,lambda=0.0
sarsa_lambda,0.0,375,-245.4199999999999,441,0,0.34482692938819787,55,8,0,5,lambda=0.0
sarsa_lambda,0.0,376,-53.789999999999836,243,1,0.3438492736989422,41,9,0,5,lambda=0.0
sarsa_lambda,0.0,377,-149.09000000000006,441,0,0.3428743898658419,34,0,0,5,lambda=0.0
sarsa_lambda,0.0,378,46.41,121,1,0.3419022700301111,22,3,1,5,lambda=0.0
sarsa_lambda,0.0,379,-314.42999999999955,441,0,0.34093290635524554,93,7,0,5,lambda=0.0
sarsa_lambda,0.0,380,96.67000000000002,72,1,0.33996629102695886,16,0,0,5,lambda=0.0
sarsa_lambda,0.0,381,7.220000000000013,234,1,0.3390024162531197,26,3,2,5,lambda=0.0
sarsa_lambda,0.0,382,14.460000000000079,200,1,0.3380412742636896,32,1,0,5,lambda=0.0
sarsa_lambda,0.0,383,103.36000000000001,71,1,0.337082857310659,13,0,0,5,lambda=0.0
sarsa_lambda,0.0,384,86.50000000000004,102,1,0.33612715766798607,17,0,1,5,lambda=0.0
sarsa_lambda,0.0,385,-44.14999999999999,270,1,0.33517416763153357,52,2,0,5,lambda=0.0
sarsa_lambda,0.0,386,99.93,57,1,0.3342238795190075,9,2,0,5,lambda=0.0
sarsa_lambda,0.0,387,22.14999999999995,163,1,0.33327628566989426,41,0,0,5,lambda=0.0
sarsa_lambda,0.0,388,80.09,88,1,0.3323313784453998,14,2,0,5,lambda=0.0
sarsa_lambda,0.0,389,-225.45000000000007,441,0,0.33138915022838733,60,5,0,5,lambda=0.0
sarsa_lambda,0.0,390,-31.209999999999766,259,1,0.3304495934233164,53,2,0,5,lambda=0.0
sarsa_lambda,0.0,391,2.110000000000113,220,1,0.3295127004561816,31,1,5,5,lambda=0.0
sarsa_lambda,0.0,392,-16.429999999999765,368,1,0.32857846377445094,32,0,0,5,lambda=0.0
sarsa_lambda,0.0,393,-211.53000000000046,441,0,0.32764687584700597,54,4,0,5,lambda=0.0
sarsa_lambda,0.0,394,85.07000000000002,81,1,0.3267179291640801,13,2,0,5,lambda=0.0
sarsa_lambda,0.0,395,-195.6899999999999,441,0,0.3257916162371988,56,1,0,5,lambda=0.0
sarsa_lambda,0.0,396,112.75000000000001,55,1,0.3248679295991186,5,1,0,5,lambda=0.0
sarsa_lambda,0.0,397,-275.16000000000025,441,0,0.32394686180376747,69,8,0,5,lambda=0.0
sarsa_lambda,0.0,398,-239.36000000000033,441,0,0.3230284054261844,48,9,0,5,lambda=0.0
sarsa_lambda,0.0,399,-155.83999999999975,441,0,0.3221125530624598,30,1,0,5,lambda=0.0
sarsa_lambda,0.0,400,-38.97999999999989,323,1,0.3211992973296755,49,2,0,5,lambda=0.0
sarsa_lambda,0.0,401,72.29999999999998,105,1,0.3202886308658456,12,2,1,5,lambda=0.0
sarsa_lambda,0.0,402,-170.24999999999991,441,0,0.3193805463298569,35,2,0,5,lambda=0.0
sarsa_lambda,0.0,403,98.41000000000001,80,1,0.31847503640140973,4,2,0,5,lambda=0.0
sarsa_lambda,0.0,404,22.670000000000044,171,1,0.3175720937809591,27,3,0,5,lambda=0.0
sarsa_lambda,0.0,405,52.839999999999975,141,1,0.31667171118965554,21,2,0,5,lambda=0.0
sarsa_lambda,0.0,406,-179.44999999999993,441,0,0.31577388136928686,48,2,0,5,lambda=0.0
sarsa_lambda,0.0,407,82.35999999999999,96,1,0.3148785970822192,7,2,1,5,lambda=0.0
sarsa_lambda,0.0,408,-182.72000000000006,441,0,0.31398585111133914,50,1,0,5,lambda=0.0
sarsa_lambda,0.0,409,-4.279999999999987,212,1,0.313095636259995,52,0,0,5,lambda=0.0
sarsa_lambda,0.0,410,79.28000000000002,101,1,0.3122079453519392,21,0,0,5,lambda=0.0
sarsa_lambda,0.0,411,95.61000000000001,79,1,0.3113227712312704,5,2,0,5,lambda=0.0
sarsa_lambda,0.0,412,61.180000000000035,154,1,0.31044010676237543,16,2,0,5,lambda=0.0
sarsa_lambda,0.0,413,101.22,73,1,0.30955994482987254,13,0,0,5,lambda=0.0
sarsa_lambda,0.0,414,43.08,152,1,0.30868227833855305,26,2,0,5,lambda=0.0
sarsa_lambda,0.0,415,71.56000000000002,136,1,0.3078071002133251,20,0,0,5,lambda=0.0
sarsa_lambda,0.0,416,-149.20999999999984,441,0,0.30693440339915584,35,0,0,5,lambda=0.0
sarsa_lambda,0.0,417,-163.06999999999988,441,0,0.3060641808610151,45,0,0,5,lambda=0.0
sarsa_lambda,0.0,418,37.95,152,1,0.30519642558381843,26,2,0,5,lambda=0.0
sarsa_lambda,0.0,419,41.47999999999999,140,1,0.30433113057237055,23,2,1,5,lambda=0.0
sarsa_lambda,0.0,420,65.76000000000002,126,1,0.30346828885130894,22,1,0,5,lambda=0.0
sarsa_lambda,0.0,421,-44.49999999999979,295,1,0.30260789346504796,54,1,1,5,lambda=0.0
sarsa_lambda,0.0,422,69.32,116,1,0.30174993747772216,24,0,0,5,lambda=0.0
sarsa_lambda,0.0,423,-264.1600000000004,441,0,0.3008944139731309,91,3,0,5,lambda=0.0
sarsa_lambda,0.0,424,37.24999999999997,152,1,0.30004131605468237,34,0,2,5,lambda=0.0
sarsa_lambda,0.0,425,-297.6700000000004,441,0,0.2991906368453379,71,10,1,5,lambda=0.0
sarsa_lambda,0.0,426,-0.6799999999999073,222,1,0.29834236948755694,32,4,0,5,lambda=0.0
sarsa_lambda,0.0,427,66.76,107,1,0.2974965071432411,16,2,1,5,lambda=0.0
sarsa_lambda,0.0,428,53.099999999999994,145,1,0.2966530429936798,21,2,0,5,lambda=0.0
sarsa_lambda,0.0,429,-41.39999999999988,295,1,0.29581197023949446,47,4,0,5,lambda=0.0
sarsa_lambda,0.0,430,-209.35999999999996,441,0,0.2949732821005847,64,2,0,5,lambda=0.0
sarsa_lambda,0.0,431,67.26999999999998,96,1,0.2941369718160727,23,1,1,5,lambda=0.0
sarsa_lambda,0.0,432,-246.42,441,0,0.29330303264424923,55,9,0,5,lambda=0.0
sarsa_lambda,0.0,433,106.53000000000002,47,1,0.2924714578625194,7,2,0,5,lambda=0.0
sarsa_lambda,0.0,434,46.32999999999997,137,1,0.29164224076734785,19,3,0,5,lambda=0.0
sarsa_lambda,0.0,435,33.68000000000001,184,1,0.2908153746742056,30,0,0,5,lambda=0.0
sarsa_lambda,0.0,436,-28.6399999999998,320,1,0.28999085291751536,42,2,0,5,lambda=0.0
sarsa_lambda,0.0,437,88.22,84,1,0.28916866885059833,14,1,0,5,lambda=0.0
sarsa_lambda,0.0,438,89.70000000000002,90,1,0.2883488158456203,16,0,0,5,lambda=0.0
sarsa_lambda,0.0,439,22.319999999999993,167,1,0.28753128729353833,35,2,0,5,lambda=0.0
sarsa_lambda,0.0,440,-94.60000000000007,295,1,0.2867160766040476,54,9,1,5,lambda=0.0
sarsa_lambda,0.0,441,101.94,73,1,0.28590317720552805,7,1,0,5,lambda=0.0
sarsa_lambda,0.0,442,67.41,126,1,0.2850925825449916,20,1,0,5,lambda=0.0
sarsa_lambda,0.0,443,31.660000000000068,137,1,0.2842842860880292,37,1,0,5,lambda=0.0
sarsa_lambda,0.0,444,-6.5199999999998965,307,1,0.2834782813187583,31,1,0,5,lambda=0.0
sarsa_lambda,0.0,445,-236.6700000000001,441,0,0.28267456173976996,65,5,0,5,lambda=0.0
sarsa_lambda,0.0,446,86.42000000000002,65,1,0.28187312087207717,11,3,0,5,lambda=0.0
sarsa_lambda,0.0,447,78.83000000000001,88,1,0.2810739522550617,20,1,0,5,lambda=0.0
sarsa_lambda,0.0,448,105.4,53,1,0.280277049446423,7,2,0,5,lambda=0.0
sarsa_lambda,0.0,449,103.05000000000001,59,1,0.2794824060221253,11,1,0,5,lambda=0.0
sarsa_lambda,0.0,450,-41.35999999999983,249,1,0.2786900155763467,49,4,0,5,lambda=0.0
sarsa_lambda,0.0,451,-201.9899999999999,441,0,0.2778998717214268,60,1,0,5,lambda=0.0
sarsa_lambda,0.0,452,-254.53999999999994,441,0,0.2771119680878159,77,1,0,5,lambda=0.0
sarsa_lambda,0.0,453,90.89000000000001,55,1,0.27632629832402295,11,3,0,5,lambda=0.0
sarsa_lambda,0.0,454,-212.0299999999997,441,0,0.2755428560965648,58,3,0,5,lambda=0.0
sarsa_lambda,0.0,455,102.09,64,1,0.2747616350899152,10,1,0,5,lambda=0.0
sarsa_lambda,0.0,456,13.340000000000074,186,1,0.2739826290064534,36,2,0,5,lambda=0.0
sarsa_lambda,0.0,457,-121.91999999999994,402,1,0.2732058315664141,78,3,0,5,lambda=0.0
sarsa_lambda,0.0,458,-66.01999999999991,354,1,0.27243123650783607,48,3,0,5,lambda=0.0
sarsa_lambda,0.0,459,-135.9199999999998,441,0,0.2716588375865123,22,0,0,5,lambda=0.0
sarsa_lambda,0.0,460,-158.8899999999999,441,0,0.2708886285759392,38,0,0,5,lambda=0.0
sarsa_lambda,0.0,461,3.8000000000000114,172,1,0.27012060326726683,38,4,0,5,lambda=0.0
sarsa_lambda,0.0,462,-239.98000000000013,441,0,0.2693547554692483,63,6,0,5,lambda=0.0
sarsa_lambda,0.0,463,-73.44999999999975,350,1,0.2685910790081906,44,7,0,5,lambda=0.0
sarsa_lambda,0.0,464,-154.49999999999983,441,0,0.2678295677279041,41,0,0,5,lambda=0.0
sarsa_lambda,0.0,465,-173.14,441,0,0.2670702154896534,52,0,0,5,lambda=0.0
sarsa_lambda,0.0,466,-172.60999999999987,441,0,0.2663130161721075,42,1,0,5,lambda=0.0
sarsa_lambda,0.0,467,110.4,42,1,0.2655579636712908,6,2,0,5,lambda=0.0
sarsa_lambda,0.0,468,-25.86999999999979,262,1,0.26480505190053377,38,3,0,5,lambda=0.0
sarsa_lambda,0.0,469,-245.46000000000052,441,0,0.2640542747904237,73,4,0,5,lambda=0.0
sarsa_lambda,0.0,470,16.14,230,1,0.26330562628875603,36,0,0,5,lambda=0.0
sarsa_lambda,0.0,471,-144.62,420,1,0.26255910036048546,71,4,1,5,lambda=0.0
sarsa_lambda,0.0,472,-175.52999999999975,441,0,0.2618146909876772,53,0,0,5,lambda=0.0
sarsa_lambda,0.0,473,51.73000000000002,138,1,0.26107239216945854,17,2,1,5,lambda=0.0
sarsa_lambda,0.0,474,-220.88000000000045,441,0,0.2603321979219707,54,5,0,5,lambda=0.0
sarsa_lambda,0.0,475,-245.89999999999986,441,0,0.2595941022783201,65,4,0,5,lambda=0.0
sarsa_lambda,0.0,476,48.16000000000001,163,1,0.25885809928853065,29,0,0,5,lambda=0.0
sarsa_lambda,0.0,477,75.99000000000002,94,1,0.25812418301949586,20,1,0,5,lambda=0.0
sarsa_lambda,0.0,478,54.940000000000026,115,1,0.25739234755493035,28,1,1,5,lambda=0.0
sarsa_lambda,0.0,479,61.99000000000004,153,1,0.25666258699532324,19,1,0,5,lambda=0.0
sarsa_lambda,0.0,480,-22.139999999999944,203,1,0.2559348954578895,47,4,0,5,lambda=0.0
sarsa_lambda,0.0,481,75.50000000000003,96,1,0.25520926707652325,20,1,0,5,lambda=0.0
sarsa_lambda,0.0,482,-47.03999999999989,386,1,0.2544856960017501,50,1,0,5,lambda=0.0
sarsa_lambda,0.0,483,-157.56999999999994,441,0,0.25376417640068033,40,0,0,5,lambda=0.0
sarsa_lambda,0.0,484,10.740000000000038,213,1,0.2530447024569614,37,2,0,5,lambda=0.0
sarsa_lambda,0.0,485,-207.52000000000004,441,0,0.25232726837073166,52,4,0,5,lambda=0.0
sarsa_lambda,0.0,486,-194.0600000000001,441,0,0.25161186835857285,56,1,0,5,lambda=0.0
sarsa_lambda,0.0,487,-184.87,441,0,0.25089849665346436,39,3,0,5,lambda=0.0
sarsa_lambda,0.0,488,90.30000000000001,58,1,0.25018714750473586,20,1,0,5,lambda=0.0
sarsa_lambda,0.0,489,-152.4599999999999,441,0,0.24947781517802164,28,2,0,5,lambda=0.0
sarsa_lambda,0.0,490,-178.25999999999993,441,0,0.24877049395521403,44,2,0,5,lambda=0.0
sarsa_lambda,0.0,491,-186.8599999999998,441,0,0.24806517813441728,57,1,0,5,lambda=0.0
sarsa_lambda,0.0,492,-154.44999999999987,441,0,0.24736186202990187,40,0,0,5,lambda=0.0
sarsa_lambda,0.0,493,-48.560000000000045,302,1,0.24666053997205825,44,5,0,5,lambda=0.0
sarsa_lambda,0.0,494,51.78,117,1,0.24596120630735172,27,2,0,5,lambda=0.0
sarsa_lambda,0.0,495,-173.08000000000004,441,0,0.24526385539827622,48,0,0,5,lambda=0.0
sarsa_lambda,0.0,496,-66.67999999999985,316,1,0.24456848162330938,52,6,0,5,lambda=0.0
sarsa_lambda,0.0,497,-158.33999999999992,441,0,0.24387507937686692,41,0,0,5,lambda=0.0
sarsa_lambda,0.0,498,90.19000000000001,61,1,0.2431836430692575,15,2,0,5,lambda=0.0
sarsa_lambda,0.0,499,-183.92999999999986,441,0,0.24249416712663782,35,4,0,5,lambda=0.0
sarsa_lambda,0.0,500,-235.2500000000001,441,0,0.24180664599096754,52,8,0,5,lambda=0.0
sarsa_lambda,0.0,501,-150.30999999999992,441,0,0.24112107411996453,32,0,0,5,lambda=0.0
sarsa_lambda,0.0,502,-177.6899999999999,441,0,0.24043744598706007,54,0,0,5,lambda=0.0
sarsa_lambda,0.0,503,-116.70999999999994,392,1,0.23975575608135463,64,6,0,5,lambda=0.0
sarsa_lambda,0.0,504,51.67000000000007,200,1,0.23907599890757297,22,0,0,5,lambda=0.0
sarsa_lambda,0.0,505,-179.9699999999999,441,0,0.23839816898602026,57,0,0,5,lambda=0.0
sarsa_lambda,0.0,506,-224.15000000000032,441,0,0.23772226085253764,70,3,0,5,lambda=0.0
sarsa_lambda,0.0,507,-207.70000000000007,441,0,0.23704826905845838,64,2,0,5,lambda=0.0
sarsa_lambda,0.0,508,-162.25999999999996,441,0,0.23637618817056377,43,0,0,5,lambda=0.0
sarsa_lambda,0.0,509,-192.6899999999999,441,0,0.2357060127710393,42,4,0,5,lambda=0.0
sarsa_lambda,0.0,510,-199.7300000000002,441,0,0.23503773745743137,57,2,0,5,lambda=0.0
sarsa_lambda,0.0,511,117.73,42,1,0.2343713568426031,5,1,1,5,lambda=0.0
sarsa_lambda,0.0,512,-175.7099999999999,441,0,0.23370686555469158,56,0,0,5,lambda=0.0
sarsa_lambda,0.0,513,118.32000000000001,45,1,0.23304425823706404,5,1,0,5,lambda=0.0
sarsa_lambda,0.0,514,-184.51999999999967,441,0,0.232383529548275,54,0,0,5,lambda=0.0
sarsa_lambda,0.0,515,-167.00999999999993,441,0,0.2317246741620229,36,1,0,5,lambda=0.0
sarsa_lambda,0.0,516,-208.13999999999962,441,0,0.23106768676710754,43,6,0,5,lambda=0.0
sarsa_lambda,0.0,517,-225.22000000000017,441,0,0.23041256206738697,52,6,0,5,lambda=0.0
sarsa_lambda,0.0,518,-167.06999999999982,441,0,0.22975929478173496,43,0,0,5,lambda=0.0
sarsa_lambda,0.0,519,-165.9899999999999,441,0,0.2291078796439983,42,0,0,5,lambda=0.0
sarsa_lambda,0.0,520,17.730000000000075,188,1,0.2284583114029544,30,4,0,5,lambda=0.0
sarsa_lambda,0.0,521,106.02000000000001,70,1,0.2278105848222691,6,1,0,5,lambda=0.0
sarsa_lambda,0.0,522,106.15000000000002,62,1,0.22716469468045417,8,1,0,5,lambda=0.0
sarsa_lambda,0.0,523,-169.6000000000001,441,0,0.22652063577082548,42,1,0,5,lambda=0.0
sarsa_lambda,0.0,524,19.520000000000053,203,1,0.2258784029014609,23,4,0,5,lambda=0.0
sarsa_lambda,0.0,525,-153.02999999999975,441,0,0.22523799089515853,35,0,0,5,lambda=0.0
sarsa_lambda,0.0,526,-36.779999999999845,314,1,0.2245993945893947,46,1,0,5,lambda=0.0
